location,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697,283.697,283.697,283.697,283.697,283.697
variable,Temperature,Temperature,Sunshine Duration,Precipitation Total,Snowfall Amount,Relative Humidity,Cloud Cover Total,Wind Speed,Wind Direction
unit,°C,°C,min,mm,cm,%,%,km/h,°
level,2 m elevation corrected,700 mb,sfc,sfc,sfc,2 m,sfc,10 m,10 m
resolution,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Temperature [700 mb],Basel Sunshine Duration,Basel Precipitation Total,Basel Snowfall Amount,Basel Relative Humidity [2 m],Basel Cloud Cover Total,Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20230228T1800,8.3005295,-9.55,58.78788,0.0,0.0,42.0,2.0,4.3349743,85.23635
20230228T1900,7.5605288,-9.09,60.0,0.0,0.0,44.0,0.0,10.594036,99.7824
20230228T2000,5.9305286,-8.86,14.196768,0.0,0.0,52.0,0.6,12.371645,81.63411
20230228T2100,4.6705284,-8.9,0.0,0.0,0.0,54.0,3.0,11.298495,67.52056
20230228T2200,3.4405286,-8.72,0.0,0.0,0.0,59.0,4.0,6.6185193,67.61986
20230228T2300,2.5805285,-8.27,0.0,0.0,0.0,63.0,1.0,2.5959969,33.690063
20230301T0000,1.5005287,-7.86,0.0,0.0,0.0,68.0,0.0,2.9024127,277.125
20230301T0100,0.0005286578,-7.89,0.0,0.0,0.0,78.0,8.0,5.5887027,284.93143
20230301T0200,-0.84947133,-8.01,0.0,0.0,0.0,84.0,16.0,7.289444,290.22485
20230301T0300,-1.6594714,-8.45,0.0,0.0,0.0,87.0,20.0,6.9527545,291.2505
20230301T0400,-2.0594714,-8.86,0.0,0.0,0.0,89.0,17.0,6.9527545,291.2505
20230301T0500,-2.1094716,-8.96,0.0,0.0,0.0,90.0,27.0,8.225035,293.1986
20230301T0600,-2.6094716,-8.87,0.0,0.0,0.0,91.0,100.0,7.5685663,295.3462
20230301T0700,-2.9194715,-8.88,0.0,0.0,0.0,92.0,100.0,6.439876,296.56506
20230301T0800,-3.0494714,-8.85,0.0,0.0,0.0,92.0,100.0,7.289444,290.22485
20230301T0900,-2.6694715,-8.7,0.0,0.0,0.0,89.0,100.0,7.8954163,316.8476
20230301T1000,-0.82947135,-8.64,0.0,0.0,0.0,78.0,100.0,5.1165614,320.7106
20230301T1100,1.1505287,-8.54,31.51515,0.0,0.0,67.0,47.0,3.396233,327.99463
20230301T1200,2.7905285,-8.3,60.0,0.0,0.0,61.0,0.0,5.3517847,340.3462
20230301T1300,5.0805287,-7.98,60.0,0.0,0.0,54.0,0.0,6.6185193,337.61987
20230301T1400,5.2605286,-7.11,60.0,0.0,0.0,57.0,0.0,2.2768397,18.434952
20230301T1500,7.4905286,-6.8,60.0,0.0,0.0,52.0,0.0,4.5820518,44.999985
20230301T1600,9.280529,-6.69,60.0,0.0,0.0,46.0,0.0,8.0899935,32.275635
20230301T1700,9.890529,-6.62,60.0,0.0,0.0,44.0,0.0,7.968939,71.56504
20230301T1800,9.530529,-6.56,60.0,0.0,0.0,44.0,0.0,11.879999,89.99999
20230301T1900,8.200529,-6.17,60.0,0.0,0.0,50.0,0.0,9.72,89.99999
20230301T2000,6.6205287,-5.85,15.735505,0.0,0.0,55.0,0.3,10.440001,89.99999
20230301T2100,5.4805284,-5.51,0.0,0.0,0.0,59.0,0.0,9.511088,60.524117
20230301T2200,3.8205285,-5.33,0.0,0.0,0.0,66.0,0.0,7.6367526,44.999985
20230301T2300,2.3005285,-5.21,0.0,0.0,0.0,73.0,5.1000004,4.379589,9.462311
20230302T0000,1.1205287,-5.42,0.0,0.0,0.0,79.0,7.0,5.3517847,312.27368
20230302T0100,0.08052866,-5.47,0.0,0.0,0.0,86.0,26.0,5.6920996,288.43497
20230302T0200,-0.34947133,-5.19,0.0,0.0,0.0,90.0,48.0,6.0347,287.35403
20230302T0300,-0.88947135,-5.28,0.0,0.0,0.0,92.0,100.0,6.6185193,292.38013
20230302T0400,-1.2794713,-5.42,0.0,0.0,0.0,94.0,100.0,8.707237,299.74487
20230302T0500,-1.5194713,-5.48,0.0,0.0,0.0,95.0,100.0,8.669949,311.63354
20230302T0600,-1.5094713,-5.78,0.0,0.0,0.0,95.0,100.0,7.8954163,316.8476
20230302T0700,-1.3994713,-5.75,0.0,0.0,0.0,94.0,100.0,8.435069,309.80557
20230302T0800,-1.6494713,-6.09,0.0,0.0,0.0,94.0,100.0,6.792466,302.00537
20230302T0900,-1.1894714,-6.2,0.0,0.0,0.0,87.0,100.0,5.95906,295.0169
20230302T1000,0.99052864,-6.02,0.0,0.0,0.0,75.0,100.0,5.154415,294.77515
20230302T1100,5.1405287,-6.09,38.181816,0.0,0.0,57.0,36.0,1.2979984,326.30994
20230302T1200,5.2505283,-6.21,52.727272,0.0,0.0,57.0,12.0,4.0249224,26.565033
20230302T1300,6.6005287,-6.45,45.454544,0.0,0.0,53.0,24.0,6.8399997,360.0
20230302T1400,10.020529,-7.62,60.0,0.0,0.0,46.0,0.0,3.96,360.0
20230302T1500,10.220529,-7.69,60.0,0.0,0.0,46.0,0.0,6.763786,334.7989
20230302T1600,9.620529,-7.78,57.575756,0.0,0.0,47.0,4.0,9.085988,326.30994
20230302T1700,8.920529,-7.82,55.757576,0.0,0.0,49.0,7.0,11.753877,332.65015
20230302T1800,8.630529,-7.72,46.666668,0.0,0.0,51.0,22.0,14.081477,327.5288
20230302T1900,7.9805284,-7.75,60.0,0.0,0.0,57.0,0.0,14.693999,329.03625
20230302T2000,6.5905285,-7.86,17.283333,0.0,0.0,68.0,0.0,15.379206,327.42596
20230302T2100,5.2705283,-7.96,0.0,0.0,0.0,73.0,0.0,15.629971,321.54633
20230302T2200,4.1305285,-7.92,0.0,0.0,0.0,79.0,0.0,14.512064,316.0051
20230302T2300,3.3005285,-7.8,0.0,0.0,0.0,84.0,0.0,9.885262,303.11136
20230303T0000,2.9405286,-7.69,0.0,0.0,0.0,84.0,0.0,7.9932976,277.76517
20230303T0100,3.3305285,-7.61,0.0,0.0,0.0,78.0,0.0,6.8399997,270.0
20230303T0200,3.6905286,-7.47,0.0,0.0,0.0,75.0,0.0,3.96,270.0
20230303T0300,3.4405286,-7.35,0.0,0.0,0.0,76.0,0.0,1.4399999,270.0
20230303T0400,2.9705286,-7.45,0.0,0.0,0.0,79.0,0.0,1.2979984,236.30994
20230303T0500,2.7305286,-7.62,0.0,0.0,0.0,80.0,0.0,2.5455842,261.8699
20230303T0600,2.2205286,-7.83,0.0,0.0,0.0,83.0,0.0,2.8116899,309.80557
20230303T0700,0.86052865,-8.02,0.0,0.0,0.0,91.0,0.0,3.8773184,338.1986
20230303T0800,0.0005286578,-8.02,0.0,0.0,0.0,98.0,0.0,4.6102495,308.65982
20230303T0900,0.6905287,-8.08,54.633335,0.0,0.0,91.0,0.0,7.754637,291.8014
20230303T1000,2.1805286,-8.09,60.0,0.0,0.0,82.0,0.0,7.491114,305.2176
20230303T1100,4.4505286,-8.06,60.0,0.0,0.0,71.0,0.0,6.3690495,317.29062
20230303T1200,6.7105284,-8.03,60.0,0.0,0.0,62.0,0.0,6.9247384,332.10272
20230303T1300,8.320529,-8.06,60.0,0.0,0.0,57.0,0.0,9.227524,339.44397
20230303T1400,9.290529,-7.86,24.242424,0.0,0.0,59.0,59.0,11.090103,346.86597
20230303T1500,10.260529,-7.83,58.78788,0.0,0.0,57.0,2.0,12.7279215,351.8699
20230303T1600,10.820529,-7.75,0.0,0.0,0.0,57.0,100.0,10.948973,350.5377
20230303T1700,11.080529,-7.63,0.0,0.0,0.0,56.0,100.0,12.324414,353.29016
20230303T1800,10.740529,-7.68,0.0,0.0,0.0,56.0,100.0,12.620554,356.7295
20230303T1900,9.760529,-7.69,57.575756,0.0,0.0,59.0,4.0,9.47012,351.25385
20230303T2000,8.500529,-7.47,0.0,0.0,0.0,62.0,100.0,9.255571,346.50427
20230303T2100,8.010529,-7.29,0.0,0.0,0.0,65.0,100.0,8.64,360.0
20230303T2200,7.5505285,-7.26,0.0,0.0,0.0,66.0,100.0,6.849467,3.0127716
20230303T2300,6.7705283,-7.27,0.0,0.0,0.0,69.0,0.0,5.315336,28.30075
20230304T0000,5.5005283,-7.25,0.0,0.0,0.0,76.0,0.0,4.1046314,37.87497
20230304T0100,4.5305285,-7.11,0.0,0.0,0.0,77.0,2.0,2.3051248,308.65982
20230304T0200,3.7905285,-6.88,0.0,0.0,0.0,78.0,10.0,4.6800003,292.61987
20230304T0300,2.7505286,-6.62,0.0,0.0,0.0,80.0,2.0,4.73506,278.74615
20230304T0400,2.2905285,-6.59,0.0,0.0,0.0,81.0,1.0,4.1046314,285.25513
20230304T0500,2.0105286,-6.7,0.0,0.0,0.0,80.0,78.0,4.452954,284.03625
20230304T0600,1.8105286,-6.64,0.0,0.0,0.0,80.0,1.0,5.1544156,282.09476
20230304T0700,1.3805287,-6.57,0.0,0.0,0.0,81.0,48.0,4.2136917,289.98312
20230304T0800,1.4805287,-6.34,0.0,0.0,0.0,80.0,100.0,5.4833565,293.1986
20230304T0900,2.1305285,-6.12,0.0,0.0,0.0,77.0,100.0,6.9247384,297.89728
20230304T1000,2.9905286,-6.06,0.0,0.0,0.0,73.0,100.0,8.0899935,302.27563
20230304T1100,4.2105284,-6.09,48.484848,0.0,0.0,67.0,19.0,9.686609,311.98724
20230304T1200,5.8705287,-6.09,60.0,0.0,0.0,60.0,0.0,11.885453,324.8658
20230304T1300,7.6005287,-6.09,60.0,0.0,0.0,55.0,0.0,16.267857,335.1363
20230304T1400,8.0505295,-6.41,60.0,0.0,0.0,53.0,0.0,15.941944,334.5923
20230304T1500,8.870529,-6.56,60.0,0.0,0.0,50.0,0.0,17.399586,335.55603
20230304T1600,9.470529,-6.74,60.0,0.0,0.0,48.0,0.0,18.792551,339.82935
20230304T1700,9.430529,-6.96,60.0,0.0,0.0,46.0,0.0,19.137648,343.61047
20230304T1800,8.960529,-7.23,60.0,0.0,0.0,45.0,0.0,18.0,343.7398
20230304T1900,7.6605287,-7.56,60.0,0.0,0.0,49.0,0.0,14.182355,336.0375
20230304T2000,5.9205284,-7.75,20.25,0.0,0.0,58.0,0.0,13.217443,330.64227
20230304T2100,4.6305285,-7.89,0.0,0.0,0.0,66.0,0.0,11.983188,327.26477
20230304T2200,3.5705285,-7.89,0.0,0.0,0.0,73.0,0.0,11.592894,323.84183
20230304T2300,2.8905284,-8.01,0.0,0.0,0.0,76.0,0.0,9.422101,313.45184
20230305T0000,1.9005287,-8.21,0.0,0.0,0.0,80.0,0.0,4.829907,333.43497
20230305T0100,0.7505287,-8.36,0.0,0.0,0.0,86.0,0.0,1.835647,11.309921
20230305T0200,0.110528655,-8.43,0.0,0.0,0.0,88.0,0.0,0.71999997,89.99999
20230305T0300,-0.12947133,-8.42,0.0,0.0,0.0,88.0,0.0,2.9024127,209.74489
20230305T0400,-0.04947134,-8.3,0.0,0.0,0.0,87.0,0.0,3.7064266,240.9454
20230305T0500,0.38052866,-8.11,0.0,0.0,0.0,85.0,100.0,2.968636,255.96376
20230305T0600,1.0105287,-8.02,0.0,0.0,0.0,84.0,100.0,3.96,270.0
20230305T0700,1.0005287,-8.09,0.0,0.0,0.0,85.0,100.0,4.829907,296.56506
20230305T0800,0.90052867,-8.09,0.0,0.0,0.0,87.0,100.0,5.00128,300.25644
20230305T0900,1.0405287,-8.15,52.560947,0.0,0.0,87.0,10.0,4.072935,315.0
20230305T1000,2.0405285,-8.25,55.151512,0.0,0.0,82.0,8.0,6.130579,356.63354
20230305T1100,3.8205285,-8.12,46.666668,0.0,0.0,75.0,22.0,8.287822,357.51044
20230305T1200,4.3905287,-8.02,12.121214,0.0,0.0,72.0,79.0,13.896187,343.44293
20230305T1300,5.3805285,-7.98,28.48485,0.0,0.0,64.0,52.0,17.298738,347.98853
20230305T1400,7.0605288,-8.27,60.0,0.0,0.0,54.0,0.0,10.829958,338.55228
20230305T1500,7.8405285,-8.25,60.0,0.0,0.0,50.0,0.0,11.770403,336.57132
20230305T1600,8.110529,-8.24,60.0,0.0,0.0,49.0,0.0,12.72283,334.8852
20230305T1700,8.0505295,-8.22,60.0,0.0,0.0,49.0,0.0,14.039999,337.38013
20230305T1800,7.6505284,-8.22,60.0,0.0,0.0,49.0,0.0,13.570615,338.1986
20230305T1900,6.8305287,-8.2,60.0,0.0,0.0,53.0,0.0,10.829959,344.57782
20230305T2000,5.6205287,-8.29,21.733334,0.0,0.0,58.0,0.0,8.12197,347.19574
20230305T2100,4.5905285,-8.58,0.0,0.0,0.0,62.0,0.3,6.28713,346.7595
20230305T2200,4.2105284,-8.84,0.0,0.0,0.0,65.0,100.0,5.00128,329.7436
20230305T2300,3.7705286,-8.9,0.0,0.0,0.0,66.0,70.0,5.6920996,341.56506
20230306T0000,3.4605286,-9.03,0.0,0.0,0.0,67.0,100.0,5.315336,331.69925
20230306T0100,3.6205285,-9.23,0.0,0.0,0.0,69.0,100.0,4.829907,296.56506
20230306T0200,3.6505284,-9.38,0.0,0.0,0.0,70.0,100.0,3.6179552,275.7106
20230306T0300,3.5905285,-9.49,0.0,0.0,0.0,72.0,100.0,3.0547013,225.0
20230306T0400,3.3405285,-9.52,0.0,0.0,0.0,74.0,100.0,3.5455887,203.9625
20230306T0500,2.9105287,-9.54,0.0,0.0,0.0,77.0,100.0,1.4399999,180.0
20230306T0600,2.8205285,-9.67,0.0,0.0,0.0,78.0,100.0,2.8799999,180.0
20230306T0700,2.3105285,-9.87,0.0,0.0,0.0,81.0,100.0,4.0249224,206.56505
20230306T0800,1.7705287,-10.13,0.0,0.0,0.0,82.0,100.0,5.904439,232.43141
20230306T0900,2.5605285,-10.38,0.0,0.0,0.0,73.0,100.0,5.8603754,259.38034
20230306T1000,4.3805285,-10.52,0.0,0.0,0.0,67.0,100.0,8.707238,277.125
20230306T1100,5.5005283,-10.67,6.060605,0.0,0.0,59.0,89.0,14.145756,284.74356
20230306T1200,6.1205287,-10.9,8.48485,0.0,0.0,57.0,85.0,16.394829,289.23068
20230306T1300,6.6705284,-10.93,0.0,0.0,0.0,56.0,100.0,17.555305,285.46124
20230306T1400,6.4305286,-11.16,52.121212,0.0,0.0,52.0,13.0,20.620806,286.22018
20230306T1500,7.4805284,-11.16,37.57576,0.0,0.0,48.0,37.0,19.930477,290.07153
20230306T1600,7.8505287,-11.06,42.424244,0.0,0.0,46.0,29.0,19.9954,283.53586
20230306T1700,7.9205284,-11.13,39.39394,0.0,0.0,46.0,34.0,20.870687,284.9951
20230306T1800,7.4105287,-10.82,43.636364,0.0,0.0,48.0,27.0,19.137648,286.38956
20230306T1900,6.6505284,-10.53,43.0303,0.0,0.0,50.0,28.0,16.327497,284.03625
20230306T2000,5.3305287,-10.45,16.650337,0.0,0.0,55.0,28.0,11.720751,280.61966
20230306T2100,4.1905284,-10.37,0.0,0.0,0.0,60.0,8.0,8.647496,267.61407
20230306T2200,3.3405285,-11.09,0.0,0.0,0.0,64.0,35.0,8.311245,252.34988
20230306T2300,2.5605285,-11.05,0.0,0.0,0.0,69.0,29.0,8.14587,225.0
20230307T0000,3.0305285,-10.9,0.0,0.0,0.0,69.0,100.0,7.7043357,232.59465
20230307T0100,3.8805285,-10.87,0.0,0.0,0.0,64.0,100.0,7.653705,228.81409
20230307T0200,3.9505286,-10.79,0.0,0.0,0.0,69.0,100.0,9.290511,234.46233
20230307T0300,2.9405286,-10.5,0.0,0.0,0.0,78.0,97.0,9.726664,218.991
20230307T0400,2.1705287,-10.28,0.0,0.0,0.0,78.0,31.0,9.227524,200.55605
20230307T0500,1.6105287,-9.9,0.0,0.0,0.0,74.0,7.5000005,9.585739,214.28688
20230307T0600,1.2905287,-9.34,0.0,0.0,0.0,75.0,8.700001,9.422101,223.45184
20230307T0700,1.0005287,-9.04,0.0,0.0,0.0,77.0,27.0,8.913181,223.36343
20230307T0800,0.7005287,-9.18,1.5227274,0.0,0.0,78.0,32.0,7.653705,221.18593
20230307T0900,1.7005286,-9.25,46.060608,0.0,0.0,75.0,23.0,7.5685663,244.65384
20230307T1000,3.9205287,-9.13,0.0,0.0,0.0,67.0,100.0,15.484185,268.6678
20230307T1100,5.3005285,-8.78,0.0,0.0,0.0,58.0,100.0,20.16,270.0
20230307T1200,6.6305285,-8.74,0.0,0.0,0.0,53.0,100.0,21.602999,270.95483
20230307T1300,7.2405286,-8.81,0.0,0.0,0.0,52.0,100.0,22.319998,270.0
20230307T1400,8.020529,-8.83,31.51515,0.0,0.0,48.0,47.0,19.48661,281.7251
20230307T1500,8.600529,-9.23,0.0,0.0,0.0,47.0,100.0,20.478907,280.1247
20230307T1600,8.940529,-9.84,0.0,0.0,0.0,47.0,100.0,21.542923,279.61972
20230307T1700,9.270529,-10.25,0.0,0.0,0.0,46.0,100.0,22.805367,281.84207
20230307T1800,9.130529,-10.64,0.0,0.0,0.0,46.0,100.0,22.963936,283.60056
20230307T1900,8.370529,-10.73,0.0,0.0,0.0,47.0,100.0,20.380579,287.4748
20230307T2000,6.6405287,-10.1,24.434008,0.0,0.0,53.0,1.0,13.5515,286.99084
20230307T2100,5.3605285,-10.23,0.0,0.0,0.0,58.0,3.6000001,10.948973,260.5377
20230307T2200,4.6105285,-10.68,0.0,0.0,0.0,62.0,4.0,11.119281,240.9454
20230307T2300,4.3305287,-10.68,0.0,0.0,0.0,66.0,68.0,11.119281,240.9454
20230308T0000,4.2305284,-10.29,0.0,0.0,0.0,68.0,100.0,9.387651,237.52881
20230308T0100,3.6805286,-10.12,0.0,0.0,0.0,72.0,77.0,9.085988,213.69006
20230308T0200,3.4005284,-10.07,0.0,0.0,0.0,77.0,100.0,9.290511,215.53769
20230308T0300,3.3105285,-9.51,0.0,0.0,0.0,79.0,88.0,6.0347,197.35403
20230308T0400,3.5605285,-9.63,0.0,0.0,0.0,78.0,100.0,7.9932976,172.23483
20230308T0500,3.9205287,-9.59,0.0,0.0,0.0,77.0,100.0,7.928178,182.60257
20230308T0600,4.7505283,-9.19,0.0,0.0,0.0,69.0,100.0,6.297428,210.96376
20230308T0700,4.6605287,-9.11,0.0,0.0,0.0,67.0,100.0,5.8603754,137.48955
20230308T0800,4.2005286,-8.99,0.0,0.0,0.0,72.0,100.0,9.826088,118.442924
20230308T0900,6.2805285,-9.2,0.0,0.0,0.0,67.0,100.0,9.0,216.8699
20230308T1000,7.0505285,-6.53,0.0,0.8,0.0,69.0,100.0,23.928492,225.0
20230308T1100,8.520529,-5.92,0.0,0.1,0.0,60.0,100.0,34.37387,223.72697
20230308T1200,10.870529,-4.95,0.0,0.0,0.0,60.0,100.0,33.449017,235.96788
20230308T1300,13.740529,-5.23,32.121212,0.0,0.0,58.0,46.0,40.65291,247.0679
20230308T1400,14.170529,-4.58,0.0,0.0,0.0,58.0,100.0,38.59395,252.07208
20230308T1500,14.8005295,-5.1,0.0,0.0,0.0,56.0,100.0,35.43578,249.17145
20230308T1600,15.670529,-5.53,0.0,0.0,0.0,52.0,100.0,35.772484,249.37646
20230308T1700,16.04053,-5.16,53.272724,0.0,0.0,50.0,11.1,34.30594,241.82141
20230308T1800,15.100529,-4.46,0.0,0.0,0.0,57.0,100.0,32.886345,228.10603
20230308T1900,11.530529,-4.27,0.0,3.0,0.0,80.0,100.0,22.89611,233.31029
20230308T2000,13.190529,-4.31,0.0,1.2,0.0,69.0,100.0,25.40743,249.25392
20230308T2100,12.330529,-4.25,0.0,0.9,0.0,80.0,100.0,36.386723,242.92792
20230308T2200,12.630529,-4.01,0.0,1.1,0.0,72.0,1.8000001,39.31259,249.0755
20230308T2300,12.290529,-4.28,0.0,0.0,0.0,72.0,0.0,38.976547,248.8865
20230309T0000,12.150529,-5.15,0.0,0.0,0.0,72.0,0.0,37.56786,251.56506
20230309T0100,11.860529,-5.3,0.0,0.0,0.0,72.0,0.0,34.09373,248.31094
20230309T0200,11.590529,-5.66,0.0,0.0,0.0,72.0,0.0,33.425762,247.85483
20230309T0300,11.600529,-5.76,0.0,0.0,0.0,72.0,0.0,34.651752,246.09796
20230309T0400,11.310529,-6.25,0.0,0.0,0.0,71.0,0.3,37.249126,246.65599
20230309T0500,10.790529,-6.84,0.0,0.0,0.0,73.0,75.0,39.732323,252.05756
20230309T0600,10.110529,-7.35,0.0,0.0,0.0,74.0,39.0,37.483242,253.82785
20230309T0700,9.320529,-7.99,0.0,0.0,0.0,75.0,0.0,32.688713,253.3612
20230309T0800,8.830529,-8.56,6.1833334,0.0,0.0,76.0,0.0,24.795612,244.17902
20230309T0900,10.030529,-8.98,0.0,0.0,0.0,71.0,100.0,25.189713,239.03625
20230309T1000,10.870529,-9.21,0.0,0.0,0.0,62.0,100.0,28.091534,239.16217
20230309T1100,12.000529,-8.83,0.0,0.1,0.0,59.0,100.0,30.7542,244.33481
20230309T1200,12.830529,-8.46,30.303032,0.0,0.0,55.0,49.0,32.2396,246.29736
20230309T1300,14.030529,-8.28,54.545452,0.0,0.0,49.0,9.0,34.964508,253.24426
20230309T1400,14.580529,-7.63,53.272724,0.0,0.0,48.0,11.1,33.46645,258.20657
20230309T1500,15.430529,-7.1,32.121212,0.0,0.0,42.0,46.0,30.903435,261.9643
20230309T1600,15.920529,-6.65,36.969692,0.0,0.0,37.0,38.0,29.381382,262.96207
20230309T1700,15.980529,-6.27,17.575756,0.0,0.0,35.0,70.0,26.220753,261.31366
20230309T1800,15.600529,-6.12,0.0,0.0,0.0,37.0,100.0,22.065973,264.38242
20230309T1900,14.520529,-6.57,32.727272,0.0,0.0,41.0,45.0,18.089775,264.28943
20230309T2000,13.340529,-6.46,0.0,0.0,0.0,46.0,100.0,18.214718,251.56506
20230309T2100,11.060529,-6.0,0.0,0.1,0.0,70.0,100.0,31.883888,244.59229
20230309T2200,11.030529,-5.78,0.0,0.1,0.0,71.0,100.0,16.548256,225.88141
20230309T2300,10.510529,-5.65,0.0,0.1,0.0,76.0,100.0,13.905509,201.2505
20230310T0000,10.940529,-6.3,0.0,0.0,0.0,74.0,100.0,17.906157,210.17352
20230310T0100,10.940529,-6.17,0.0,0.2,0.0,74.0,100.0,22.406927,226.30196
20230310T0200,11.330529,-5.88,0.0,0.0,0.0,67.0,100.0,20.304129,217.07307
20230310T0300,10.730529,-7.18,0.0,0.0,0.0,75.0,44.0,16.548256,225.88141
20230310T0400,11.100529,-7.08,0.0,0.0,0.0,71.0,100.0,22.38378,242.19855
20230310T0500,10.630529,-6.79,0.0,0.0,0.0,71.0,37.0,24.482647,252.89728
20230310T0600,9.820529,-7.35,0.0,0.0,0.0,69.0,1.0,20.767975,236.30994
20230310T0700,9.670529,-7.52,0.0,0.0,0.0,69.0,100.0,19.134262,228.81409
20230310T0800,9.310529,-8.52,0.08232331,0.3,0.0,75.0,98.0,22.065973,236.30994
20230310T0900,9.8005295,-8.68,51.51515,0.0,0.0,68.0,14.0,29.07989,248.1986
20230310T1000,10.540529,-8.64,0.0,0.0,0.0,62.0,100.0,31.106167,246.10484
20230310T1100,10.730529,-8.51,0.0,0.0,0.0,60.0,100.0,37.379375,241.2134
20230310T1200,11.0505295,-7.99,0.0,0.1,0.0,59.0,100.0,42.06458,240.80252
20230310T1300,11.040529,-8.2,0.0,0.1,0.0,62.0,100.0,42.022964,244.09349
20230310T1400,10.000529,-7.61,0.0,0.1,0.0,62.0,100.0,43.952446,250.37775
20230310T1500,9.380529,-7.82,0.0,0.4,0.0,69.0,100.0,42.876286,256.89722
20230310T1600,8.060529,-8.52,0.0,0.6,0.0,72.0,100.0,41.493805,261.51837
20230310T1700,8.370529,-8.61,52.363636,0.1,0.0,63.0,12.6,47.541813,268.26428
20230310T1800,7.9105287,-11.84,41.81818,0.0,0.0,60.0,30.000002,40.68,262.37186
20230310T1900,7.2105284,-12.44,0.0,0.1,0.0,68.0,100.0,39.660496,261.64923
20230310T2000,6.5705285,-10.42,0.0,0.3,0.0,68.0,100.0,40.373,261.79767
20230310T2100,5.6005287,-10.25,0.0,0.3,0.0,76.0,100.0,37.815426,271.6366
20230310T2200,5.1505284,-11.56,0.0,0.4,0.0,78.0,100.0,35.85932,276.3402
20230310T2300,4.7405286,-14.02,0.0,0.0,0.0,76.0,100.0,34.245445,282.13684
20230311T0000,4.1505284,-14.66,0.0,0.0,0.0,75.0,100.0,29.414444,291.541
20230311T0100,3.5905285,-15.46,0.0,0.0,0.0,73.0,100.0,20.799152,293.45905
20230311T0200,2.9505286,-12.86,0.0,0.0,0.0,76.0,100.0,15.124284,271.36392
20230311T0300,2.9405286,-12.01,0.0,0.0,0.0,78.0,100.0,13.797912,277.49585
20230311T0400,3.0405285,-10.95,0.0,0.0,0.0,79.0,100.0,12.24,270.0
20230311T0500,2.7205286,-11.38,0.0,0.0,0.0,81.0,100.0,15.175612,292.3062
20230311T0600,1.4005287,-10.89,0.0,0.4,0.28,91.0,100.0,18.64369,10.00798
20230311T0700,1.2905287,-11.5,0.0,0.0,0.0,66.0,100.0,15.192682,13.706955
20230311T0800,0.65052867,-10.77,0.0,0.0,0.0,64.0,100.0,13.1041975,20.924484
20230311T0900,0.90052867,-11.99,26.666664,0.0,0.0,64.0,55.0,13.905509,21.250488
20230311T1000,1.7505287,-11.64,32.727272,0.0,0.0,61.0,45.0,15.256526,19.29004
20230311T1100,2.6805286,-12.3,7.878789,0.0,0.0,54.0,86.0,11.720751,10.619659
20230311T1200,3.6405284,-12.15,60.0,0.0,0.0,47.0,0.0,8.350138,352.5686
20230311T1300,4.6405287,-11.7,60.0,0.0,0.0,43.0,0.0,9.028754,336.50146
20230311T1400,6.7605286,-6.89,24.242424,0.0,0.0,59.0,59.0,2.8116899,309.80557
20230311T1500,7.5105286,-6.76,1.8181801,0.0,0.0,55.0,96.0,4.0249224,296.56506
20230311T1600,8.070529,-6.63,9.696969,0.0,0.0,53.0,83.0,5.3999996,306.8699
20230311T1700,8.410529,-6.48,11.515152,0.0,0.0,51.0,80.0,5.904439,307.5686
20230311T1800,8.570529,-6.48,0.0,0.0,0.0,52.0,100.0,5.8048253,299.74487
20230311T1900,8.500529,-6.83,0.0,0.0,0.0,54.0,100.0,6.696387,306.25385
20230311T2000,7.9705286,-6.81,0.0,0.0,0.0,57.0,100.0,6.489992,340.55997
20230311T2100,7.4705286,-7.01,0.0,0.0,0.0,57.0,100.0,5.937272,345.96375
20230311T2200,7.1605287,-7.24,0.0,0.0,0.0,62.0,95.0,2.0364676,315.0
20230311T2300,6.8605285,-7.41,0.0,0.0,0.0,73.0,100.0,6.0347,252.64598
20230312T0000,6.6605287,-7.57,0.0,0.0,0.0,77.0,100.0,9.0645685,263.15723
20230312T0100,6.3505287,-7.24,0.0,0.1,0.0,82.0,100.0,8.557102,247.75098
20230312T0200,6.3305287,-7.42,0.0,0.1,0.0,85.0,100.0,4.39436,214.99202
20230312T0300,6.2805285,-7.65,0.0,0.5,0.0,90.0,100.0,4.379589,189.46233
20230312T0400,6.2805285,-7.89,0.0,0.3,0.0,92.0,100.0,3.96,180.0
20230312T0500,6.8505287,-7.05,0.0,0.0,0.0,88.0,100.0,11.525623,255.52971
20230312T0600,6.5305285,-9.15,0.0,0.0,0.0,89.0,100.0,17.811815,255.96376
20230312T0700,7.6105285,-9.29,0.0,0.0,0.0,87.0,100.0,22.427162,251.27422
20230312T0800,7.8105288,-9.18,0.0,0.0,0.0,90.0,100.0,29.09103,257.8557
20230312T0900,8.660529,-9.08,0.0,0.1,0.0,88.0,100.0,29.522196,269.30133
